@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute similarity numeric
@attribute clusterNumber numeric
@attribute correctClusterAttributes numeric
@attribute allClusterAttributes numeric
@attribute distribution numeric
@attribute intrusion {true,false}

@data
2015-12-01T17:42:15,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:16,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:17,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:18,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:19,0,0,0,0,0,false
2015-12-01T17:42:20,0,0,0,0,0,false
2015-12-01T17:42:20,0,0,0,0,0,false
2015-12-01T17:42:20,0,0,0,0,0,false
