@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-26T15:39:07,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:08,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:09,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:10,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:11,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:12,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:13,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:14,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:15,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:16,0,0,0,0,true
2015-11-26T15:39:17,0,0,0,0,true
