@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute motionIndoorPerMinute numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T17:11:58,0,1,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,0,0,0,0,0,true
2015-11-24T17:11:59,0,1,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,0,0,0,0,0,true
2015-11-24T17:12:00,0,1,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:01,0,1,0,0,0,0,true
2015-11-24T17:12:01,0,0,0,0,0,0,true
2015-11-24T17:12:02,0,0,0,0,0,0,true
2015-11-24T17:12:02,0,0,1,0,0,0,true
2015-11-24T17:12:02,0,0,1,0,0,0,true
2015-11-24T17:12:02,0,0,1,0,0,0,true
2015-11-24T17:12:02,0,0,1,0,0,0,true
2015-11-24T17:12:02,0,0,1,0,0,0,true
2015-11-24T17:12:02,0,1,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,0,1,0,0,0,true
2015-11-24T17:12:03,0,1,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,0,1,0,0,0,true
2015-11-24T17:12:04,0,1,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,0,1,0,0,0,true
2015-11-24T17:12:05,0,1,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,0,1,0,0,0,true
2015-11-24T17:12:06,0,1,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,0,1,0,0,0,true
2015-11-24T17:12:07,0,1,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,0,1,0,0,0,true
2015-11-24T17:12:08,0,1,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,0,1,0,0,0,true
2015-11-24T17:12:09,0,1,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,0,1,0,0,0,true
2015-11-24T17:12:10,0,1,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,0,1,0,0,0,true
2015-11-24T17:12:11,0,1,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,0,1,0,0,0,true
2015-11-24T17:12:12,0,1,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,0,1,0,0,0,true
2015-11-24T17:12:13,0,1,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,0,1,0,0,0,true
2015-11-24T17:12:14,0,1,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,0,1,0,0,0,true
2015-11-24T17:12:15,0,1,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,0,1,0,0,0,true
2015-11-24T17:12:16,0,1,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,0,1,0,0,0,true
2015-11-24T17:12:17,0,1,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,0,1,0,0,0,true
2015-11-24T17:12:18,0,1,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,0,1,0,0,0,true
2015-11-24T17:12:19,0,1,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,0,1,0,0,0,true
2015-11-24T17:12:20,0,1,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,0,1,0,0,0,true
2015-11-24T17:12:21,0,1,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,0,1,0,0,0,true
2015-11-24T17:12:22,0,1,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,0,1,0,0,0,true
2015-11-24T17:12:23,0,1,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,0,1,0,0,0,true
2015-11-24T17:12:24,0,1,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,0,1,0,0,0,true
2015-11-24T17:12:25,0,1,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,0,1,0,0,0,true
2015-11-24T17:12:26,0,1,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,0,1,0,0,0,true
2015-11-24T17:12:27,0,1,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,0,1,0,0,0,true
2015-11-24T17:12:28,0,1,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:29,0,0,1,0,0,0,true
2015-11-24T17:12:30,0,0,1,0,0,0,true
2015-11-24T17:12:30,1,0,1,0,0,0,true
2015-11-24T17:12:30,1,0,1,0,0,0,true
2015-11-24T17:12:30,1,1,1,0,0,0,true
2015-11-24T17:12:31,1,1,1,0,0,0,true
2015-11-24T17:12:31,1,1,0,0,205,0,true
2015-11-24T17:12:31,1,1,1,0,205,0,true
2015-11-24T17:12:31,1,1,1,0,205,0,true
2015-11-24T17:12:31,1,1,1,0,205,0,true
2015-11-24T17:12:32,1,1,1,0,205,0,true
2015-11-24T17:12:32,1,1,1,0,205,0,true
2015-11-24T17:12:32,1,1,1,0,205,0,true
2015-11-24T17:12:32,1,1,1,0,205,0,true
2015-11-24T17:12:33,1,1,1,0,205,0,true
2015-11-24T17:12:33,1,1,1,0,205,0,true
2015-11-24T17:12:33,1,1,1,0,205,0,true
2015-11-24T17:12:33,1,1,1,0,205,0,true
2015-11-24T17:12:34,1,1,1,0,205,0,true
2015-11-24T17:12:34,1,1,1,0,205,0,true
2015-11-24T17:12:34,1,1,1,0,205,0,true
2015-11-24T17:12:34,1,1,1,0,205,0,true
2015-11-24T17:12:35,1,1,1,0,205,0,true
2015-11-24T17:12:35,1,1,1,0,205,0,true
2015-11-24T17:12:35,1,1,1,0,205,0,true
2015-11-24T17:12:35,1,1,1,0,205,0,true
2015-11-24T17:12:36,1,1,1,0,205,0,true
2015-11-24T17:12:36,1,1,1,0,205,0,true
2015-11-24T17:12:36,1,1,1,0,205,0,true
2015-11-24T17:12:36,1,1,1,0,205,0,true
2015-11-24T17:12:36,1,1,1,0,205,0,true
2015-11-24T17:12:37,1,1,1,0,205,0,true
2015-11-24T17:12:37,1,1,1,0,205,0,true
2015-11-24T17:12:37,1,1,1,0,205,0,true
2015-11-24T17:12:37,1,1,1,0,205,0,true
2015-11-24T17:12:38,1,1,1,0,205,0,true
2015-11-24T17:12:38,1,1,1,0,205,0,true
2015-11-24T17:12:38,1,1,1,0,205,0,true
2015-11-24T17:12:38,1,1,1,0,205,0,true
2015-11-24T17:12:39,1,1,1,0,205,0,true
2015-11-24T17:12:39,1,1,1,0,205,0,true
2015-11-24T17:12:39,1,1,1,0,205,0,true
2015-11-24T17:12:39,1,1,1,0,205,0,true
2015-11-24T17:12:40,1,1,1,0,205,0,true
2015-11-24T17:12:40,1,1,1,0,205,0,true
2015-11-24T17:12:40,1,1,1,0,205,0,true
2015-11-24T17:12:40,1,1,1,0,205,0,true
2015-11-24T17:12:41,1,1,1,0,205,0,true
2015-11-24T17:12:41,1,1,1,0,205,0,true
2015-11-24T17:12:41,1,1,1,0,205,0,true
2015-11-24T17:12:41,1,1,1,0,205,0,true
2015-11-24T17:12:41,1,1,1,0,205,0,true
2015-11-24T17:12:42,1,1,1,0,205,0,true
2015-11-24T17:12:42,1,1,1,0,205,0,true
2015-11-24T17:12:42,1,1,1,0,205,0,true
2015-11-24T17:12:42,1,1,1,0,205,0,true
2015-11-24T17:12:43,1,1,1,0,205,0,true
2015-11-24T17:12:43,1,1,1,0,205,0,true
2015-11-24T17:12:43,1,1,1,0,205,0,true
2015-11-24T17:12:43,1,1,1,0,205,0,true
2015-11-24T17:12:44,1,1,1,0,205,0,true
2015-11-24T17:12:44,1,1,1,0,205,0,true
2015-11-24T17:12:44,1,1,1,0,205,0,true
2015-11-24T17:12:44,1,1,1,0,205,0,true
2015-11-24T17:12:45,1,1,1,0,205,0,true
2015-11-24T17:12:45,1,1,1,0,205,0,true
2015-11-24T17:12:45,1,1,1,0,205,0,true
2015-11-24T17:12:45,1,1,1,0,205,0,true
2015-11-24T17:12:46,1,1,1,0,205,0,true
2015-11-24T17:12:46,1,1,1,0,205,0,true
2015-11-24T17:12:46,1,1,1,0,205,0,true
2015-11-24T17:12:46,1,1,1,0,205,0,true
2015-11-24T17:12:46,1,1,1,0,205,0,true
2015-11-24T17:12:47,1,1,1,0,205,0,true
2015-11-24T17:12:47,1,1,1,0,205,0,true
2015-11-24T17:12:47,1,1,1,0,205,0,true
2015-11-24T17:12:47,1,1,1,0,205,0,true
2015-11-24T17:12:48,1,1,1,0,205,0,true
2015-11-24T17:12:48,1,1,1,0,205,0,true
2015-11-24T17:12:48,1,1,1,0,205,0,true
2015-11-24T17:12:48,1,1,1,0,205,0,true
2015-11-24T17:12:49,1,1,1,0,205,0,true
2015-11-24T17:12:49,1,1,1,0,205,0,true
2015-11-24T17:12:49,1,1,1,0,205,0,true
2015-11-24T17:12:49,1,1,1,0,205,0,true
2015-11-24T17:12:50,1,1,1,0,205,0,true
2015-11-24T17:12:50,1,1,1,0,205,0,true
2015-11-24T17:12:50,1,1,1,0,205,0,true
2015-11-24T17:12:50,1,1,1,0,205,0,true
2015-11-24T17:12:51,1,1,1,0,205,0,true
2015-11-24T17:12:51,1,1,1,0,205,0,true
