@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,0,0,0,true
2015-11-25T14:21:20,0,1,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,0,0,0,true
2015-11-25T14:21:21,0,1,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,0,0,0,true
2015-11-25T14:21:22,0,1,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,0,0,0,true
2015-11-25T14:21:23,0,1,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,0,0,0,true
2015-11-25T14:21:24,0,1,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,0,0,0,true
2015-11-25T14:21:25,0,1,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,0,0,0,true
2015-11-25T14:21:26,0,1,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,0,0,0,true
2015-11-25T14:21:27,0,1,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,0,0,0,true
2015-11-25T14:21:28,0,1,0,0,true
2015-11-25T14:21:29,0,0,0,0,true
2015-11-25T14:21:29,0,0,0,0,true
2015-11-25T14:21:29,0,0,0,0,true
2015-11-25T14:21:29,0,0,0,0,true
2015-11-25T14:21:29,0,0,0,0,true
