@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute motionIndoorPerMinute numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T16:50:14,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,0,0,0,0,0,true
2015-11-24T16:50:15,0,1,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,0,0,0,0,0,true
2015-11-24T16:50:16,0,1,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,0,0,0,0,0,true
2015-11-24T16:50:17,0,1,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,0,0,0,0,0,true
2015-11-24T16:50:18,0,1,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:19,0,1,0,0,0,0,true
2015-11-24T16:50:19,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,0,0,0,0,0,true
2015-11-24T16:50:20,0,1,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,0,0,0,0,0,true
2015-11-24T16:50:21,0,1,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,0,0,0,0,0,true
2015-11-24T16:50:22,0,1,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,0,0,0,0,0,true
2015-11-24T16:50:23,0,1,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:24,0,1,0,0,0,0,true
2015-11-24T16:50:24,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,0,0,0,0,0,true
2015-11-24T16:50:25,0,1,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,0,0,0,0,0,true
2015-11-24T16:50:26,0,1,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,0,0,0,0,0,true
2015-11-24T16:50:27,0,1,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,0,0,0,0,0,true
2015-11-24T16:50:28,0,1,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:29,0,1,0,0,0,0,true
2015-11-24T16:50:29,0,0,0,0,0,0,true
2015-11-24T16:50:30,0,0,0,0,0,0,true
2015-11-24T16:50:30,0,0,0,0,0,0,true
