@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-25T14:41:09,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,0,0,0,true
2015-11-25T14:41:10,0,1,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,0,0,0,true
2015-11-25T14:41:11,0,1,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,0,0,0,true
2015-11-25T14:41:12,0,1,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,0,0,0,true
2015-11-25T14:41:13,0,1,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:14,0,1,0,0,true
2015-11-25T14:41:14,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,0,0,0,true
2015-11-25T14:41:15,0,1,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,0,0,0,true
2015-11-25T14:41:16,0,1,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,0,0,0,true
2015-11-25T14:41:17,0,1,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,0,0,0,true
2015-11-25T14:41:18,0,1,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
2015-11-25T14:41:19,0,1,0,0,true
2015-11-25T14:41:19,0,0,0,0,true
