@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T13:21:27,0,0,0,0,0,0,true
2015-11-24T13:21:32,0,0,0,0,0,0,true
2015-11-24T13:21:37,0,0,0,0,0,0,true
2015-11-24T13:21:42,0,0,0,0,0,0,true
2015-11-24T13:21:47,0,0,0,0,0,0,true
2015-11-24T13:21:52,0,0,0,0,0,0,true
2015-11-24T13:21:57,0,0,0,0,0,0,true
2015-11-24T13:22:02,0,0,0,0,0,0,true
2015-11-24T13:22:07,0,0,0,0,0,0,true
2015-11-24T13:22:12,0,0,0,0,0,0,true
2015-11-24T13:22:17,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:22,0,0,0,0,0,0,true
2015-11-24T13:22:27,0,0,0,0,0,0,true
2015-11-24T13:22:32,0,0,0,0,0,0,true
2015-11-24T13:22:37,0,0,0,0,0,0,true
2015-11-24T13:22:42,0,0,0,0,0,0,true
2015-11-24T13:22:47,0,0,0,0,0,0,true
2015-11-24T13:22:52,0,0,0,0,0,0,true
2015-11-24T13:22:57,0,0,0,0,0,0,true
2015-11-24T13:23:02,0,0,0,0,0,0,true
2015-11-24T13:23:07,0,0,0,0,0,0,true
2015-11-24T13:23:12,0,0,0,0,0,0,true
2015-11-24T13:23:17,0,0,0,0,0,0,true
2015-11-24T13:23:22,0,0,0,0,0,0,true
2015-11-24T13:23:22,0,0,0,0,0,0,true
2015-11-24T13:23:22,0,0,1,0,0,0,true
2015-11-24T13:23:22,0,0,1,0,0,0,true
2015-11-24T13:23:22,0,0,1,0,0,0,true
2015-11-24T13:23:22,0,0,1,0,0,0,true
2015-11-24T13:23:22,0,0,1,0,0,0,true
2015-11-24T13:23:27,0,0,1,0,0,0,true
2015-11-24T13:23:32,0,0,0,7,0,0,true
2015-11-24T13:23:37,0,0,0,7,0,0,true
2015-11-24T13:23:42,0,0,0,7,0,0,true
2015-11-24T13:23:47,0,0,0,7,0,0,true
2015-11-24T13:23:52,0,0,0,7,0,0,true
2015-11-24T13:23:57,0,0,0,7,0,0,true
2015-11-24T13:24:02,0,0,0,0,0,0,true
2015-11-24T13:24:07,0,0,0,0,0,0,true
2015-11-24T13:24:12,0,0,0,0,0,0,true
2015-11-24T13:24:17,0,0,0,0,0,0,true
2015-11-24T13:24:22,0,0,0,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:22,0,0,1,0,0,0,true
2015-11-24T13:24:27,0,0,1,0,0,0,true
2015-11-24T13:24:32,0,0,0,8,0,0,true
2015-11-24T13:24:37,0,0,0,8,0,0,true
2015-11-24T13:24:42,0,0,0,8,0,0,true
2015-11-24T13:24:47,0,0,0,8,0,0,true
2015-11-24T13:24:52,0,0,0,8,0,0,true
2015-11-24T13:24:57,0,0,0,8,0,0,true
2015-11-24T13:25:02,0,0,0,0,0,0,true
2015-11-24T13:25:07,0,0,0,0,0,0,true
2015-11-24T13:25:12,0,0,0,0,0,0,true
