@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T14:52:46,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,0,0,0,0,0,true
2015-11-24T14:52:47,0,1,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,0,0,0,0,0,true
2015-11-24T14:52:48,0,1,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,0,0,0,0,0,true
2015-11-24T14:52:49,0,1,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,0,0,0,0,0,true
2015-11-24T14:52:50,0,1,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:51,0,1,0,0,0,0,true
2015-11-24T14:52:51,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,0,0,0,0,0,true
2015-11-24T14:52:52,0,1,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,0,0,0,0,0,true
2015-11-24T14:52:53,0,1,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,0,0,0,0,0,true
2015-11-24T14:52:54,0,1,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,0,0,0,0,0,true
2015-11-24T14:52:55,0,1,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:56,0,1,0,0,0,0,true
2015-11-24T14:52:56,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,0,0,0,0,0,true
2015-11-24T14:52:57,0,1,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,0,0,0,0,0,true
2015-11-24T14:52:58,0,1,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,0,0,0,0,0,true
2015-11-24T14:52:59,0,1,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,0,0,0,0,0,true
2015-11-24T14:53:00,0,1,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,0,0,0,0,0,true
2015-11-24T14:53:01,0,1,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,0,0,0,0,0,true
2015-11-24T14:53:02,0,1,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,0,0,0,0,0,true
2015-11-24T14:53:03,0,1,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,0,0,0,0,0,true
2015-11-24T14:53:04,0,1,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,0,0,0,0,0,true
2015-11-24T14:53:05,0,1,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,0,0,0,0,0,true
2015-11-24T14:53:06,0,1,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:07,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,1,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:08,0,0,0,0,0,0,true
2015-11-24T14:53:09,0,1,0,0,0,0,true
2015-11-24T14:53:09,0,0,0,0,0,0,true
2015-11-24T14:53:09,0,0,0,0,0,0,true
2015-11-24T14:53:09,0,0,0,0,0,0,true
2015-11-24T14:53:09,0,0,0,0,0,0,true
2015-11-24T14:53:09,0,0,0,0,0,0,true
2015-11-24T14:53:10,0,0,0,0,0,0,true
2015-11-24T14:53:10,0,1,0,0,0,0,true
2015-11-24T14:53:10,0,0,0,0,0,0,true
2015-11-24T14:53:10,0,0,0,0,0,0,true
2015-11-24T14:53:10,0,0,0,0,0,0,true
2015-11-24T14:53:10,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,1,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:11,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,1,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:12,0,0,0,0,0,0,true
2015-11-24T14:53:13,0,0,0,0,0,0,true
2015-11-24T14:53:13,0,0,0,0,0,0,true
2015-11-24T14:53:13,0,0,0,0,0,0,true
2015-11-24T14:53:13,0,1,0,0,0,0,true
2015-11-24T14:53:13,0,0,0,0,0,0,true
2015-11-24T14:53:13,0,0,0,0,0,0,true
2015-11-24T14:53:14,0,0,0,0,0,0,true
2015-11-24T14:53:14,0,0,0,0,0,0,true
2015-11-24T14:53:14,0,0,0,0,0,0,true
2015-11-24T14:53:14,0,0,0,0,0,0,true
2015-11-24T14:53:14,0,1,0,0,0,0,true
2015-11-24T14:53:14,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:15,0,1,0,0,0,0,true
2015-11-24T14:53:15,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,0,0,0,0,0,true
2015-11-24T14:53:16,0,1,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,0,0,0,0,0,true
2015-11-24T14:53:17,0,1,0,0,0,0,true
2015-11-24T14:53:18,0,0,0,0,0,0,true
2015-11-24T14:53:18,0,0,1,0,0,0,true
2015-11-24T14:53:18,0,0,1,0,0,0,true
2015-11-24T14:53:18,0,0,1,0,0,0,true
2015-11-24T14:53:18,0,0,1,0,0,0,true
2015-11-24T14:53:18,0,0,1,0,0,0,true
2015-11-24T14:53:18,0,1,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,0,1,0,0,0,true
2015-11-24T14:53:19,0,1,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,0,1,0,0,0,true
2015-11-24T14:53:20,0,1,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,0,1,0,0,0,true
2015-11-24T14:53:21,0,1,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,0,1,0,0,0,true
2015-11-24T14:53:22,0,1,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,0,1,0,0,0,true
2015-11-24T14:53:23,0,1,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,0,1,0,0,0,true
2015-11-24T14:53:24,0,1,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,0,1,0,0,0,true
2015-11-24T14:53:25,0,1,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,0,1,0,0,0,true
2015-11-24T14:53:26,0,1,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,0,1,0,0,0,true
2015-11-24T14:53:27,0,1,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,0,1,0,0,0,true
2015-11-24T14:53:28,0,1,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,0,1,0,0,0,true
2015-11-24T14:53:29,0,1,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,0,1,0,0,0,true
2015-11-24T14:53:30,0,1,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,0,1,0,0,0,true
2015-11-24T14:53:31,0,1,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,0,1,0,0,0,true
2015-11-24T14:53:32,0,1,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,0,1,0,0,0,true
2015-11-24T14:53:33,0,1,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,0,1,0,0,0,true
2015-11-24T14:53:34,0,1,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,0,1,0,0,0,true
2015-11-24T14:53:35,0,1,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,0,1,0,0,0,true
2015-11-24T14:53:36,0,1,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,0,1,0,0,0,true
2015-11-24T14:53:37,0,1,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,0,1,0,0,0,true
2015-11-24T14:53:38,0,1,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,0,1,0,0,0,true
2015-11-24T14:53:39,0,1,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,0,1,0,0,0,true
2015-11-24T14:53:40,0,1,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,0,1,0,0,0,true
2015-11-24T14:53:41,0,1,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,0,1,0,0,0,true
2015-11-24T14:53:42,0,1,1,0,0,0,true
2015-11-24T14:53:43,0,0,1,0,0,0,true
2015-11-24T14:53:43,0,0,1,0,0,0,true
