@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute knownPresenceDuration numeric
@attribute openEntryPoint {true,false}
@attribute motionIndoors {true,false}
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors {true,false}
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:27,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:28,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:29,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:30,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:31,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:32,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:33,0,0,false,false,0,false,0,true
2015-11-20T01:39:34,0,0,false,false,0,false,0,true
2015-11-20T01:39:34,0,0,false,false,0,false,0,true
2015-11-20T01:39:34,0,0,false,false,0,false,0,true
2015-11-20T01:39:34,0,0,false,false,0,false,0,true
2015-11-20T01:39:34,0,0,false,false,0,false,0,true
2015-11-20T01:39:35,0,0,false,false,0,false,0,true
2015-11-20T01:39:35,0,0,false,false,0,false,0,true
2015-11-20T01:39:35,0,0,false,false,0,false,0,true
2015-11-20T01:39:35,0,0,false,false,0,false,0,true
2015-11-20T01:39:35,0,0,false,false,0,false,0,true
2015-11-20T01:39:36,0,0,false,false,0,false,0,true
2015-11-20T01:39:36,0,0,false,false,0,false,0,true
2015-11-20T01:39:36,0,0,false,false,0,false,0,true
2015-11-20T01:39:36,0,0,false,false,0,false,0,true
2015-11-20T01:39:36,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:37,0,0,false,false,0,false,0,true
2015-11-20T01:39:38,0,0,false,false,0,false,0,true
2015-11-20T01:39:38,0,0,false,false,0,false,0,true
2015-11-20T01:39:38,0,0,false,false,0,false,0,true
2015-11-20T01:39:38,0,0,false,false,0,false,0,true
2015-11-20T01:39:38,0,0,false,false,0,false,0,true
2015-11-20T01:39:39,0,0,false,false,0,false,0,true
2015-11-20T01:39:39,0,0,false,false,0,false,0,true
2015-11-20T01:39:39,0,0,false,false,0,false,0,true
2015-11-20T01:39:39,0,0,false,false,0,false,0,true
2015-11-20T01:39:39,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:40,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:41,0,0,false,false,0,false,0,true
2015-11-20T01:39:42,0,0,false,false,0,false,0,true
2015-11-20T01:39:42,0,0,false,false,0,false,0,true
2015-11-20T01:39:42,0,0,false,false,0,false,0,true
