@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint {true,false}
@attribute motionIndoors {true,false}
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors {true,false}
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-20T15:32:53,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:54,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:55,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:56,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:57,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:58,0,false,false,0,false,0,true
2015-11-20T15:32:59,0,false,false,0,false,0,true
2015-11-20T15:32:59,0,false,false,0,false,0,true
2015-11-20T15:32:59,0,false,false,0,false,0,true
2015-11-20T15:32:59,0,false,false,0,false,0,true
