@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:49,0,1,0,0,true
2015-12-01T13:44:49,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:50,0,1,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,0,0,0,true
2015-12-01T13:44:51,0,1,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:52,0,0,0,0,true
2015-12-01T13:44:50,0,0,0,0,true
2015-12-01T13:44:53,0,1,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:53,0,1,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:54,0,1,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:55,0,1,0,0,true
2015-12-01T13:44:55,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:56,0,1,0,0,true
2015-12-01T13:44:56,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,0,0,0,true
2015-12-01T13:44:57,0,1,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:53,0,0,0,0,true
2015-12-01T13:44:58,0,1,0,0,true
2015-12-01T13:44:58,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
2015-12-01T13:44:54,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
2015-12-01T13:44:59,0,0,0,0,true
