@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T13:02:22,0,0,0,0,0,0,true
2015-11-24T13:02:27,0,0,0,0,0,0,true
2015-11-24T13:02:32,0,0,0,0,0,0,true
2015-11-24T13:02:37,0,0,0,0,0,0,true
2015-11-24T13:02:42,0,0,0,0,0,0,true
2015-11-24T13:02:47,0,0,0,0,0,0,true
2015-11-24T13:02:52,0,0,0,0,0,0,true
2015-11-24T13:02:57,0,0,0,0,0,0,true
2015-11-24T13:03:02,0,0,0,0,0,0,true
2015-11-24T13:03:07,0,0,0,0,0,0,true
2015-11-24T13:03:12,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:17,0,0,0,0,0,0,true
2015-11-24T13:03:22,0,0,0,0,0,0,true
2015-11-24T13:03:27,0,0,0,0,0,0,true
2015-11-24T13:03:32,0,0,0,0,0,0,true
2015-11-24T13:03:37,0,0,0,0,0,0,true
2015-11-24T13:03:42,0,0,0,0,0,0,true
2015-11-24T13:03:47,0,0,0,0,0,0,true
2015-11-24T13:03:52,0,0,0,0,0,0,true
2015-11-24T13:03:57,0,0,0,0,0,0,true
2015-11-24T13:04:02,0,0,0,0,0,0,true
2015-11-24T13:04:07,0,0,0,0,0,0,true
2015-11-24T13:04:12,0,0,0,0,0,0,true
2015-11-24T13:04:17,0,0,0,0,0,0,true
2015-11-24T13:04:17,0,0,0,0,0,0,true
2015-11-24T13:04:17,0,0,1,0,0,0,true
2015-11-24T13:04:17,0,0,1,0,0,0,true
2015-11-24T13:04:17,0,0,1,0,0,0,true
2015-11-24T13:04:17,0,0,1,0,0,0,true
2015-11-24T13:04:17,0,0,1,0,0,0,true
2015-11-24T13:04:18,0,0,1,0,0,0,true
2015-11-24T13:04:19,0,1,1,0,0,0,true
2015-11-24T13:04:20,0,1,1,0,0,0,true
2015-11-24T13:04:21,0,1,1,0,0,0,true
2015-11-24T13:04:22,0,1,1,0,0,0,true
2015-11-24T13:04:22,0,1,0,11,0,0,true
2015-11-24T13:04:23,0,1,0,11,0,0,true
2015-11-24T13:04:24,0,1,0,11,0,0,true
2015-11-24T13:04:25,0,1,0,11,0,0,true
2015-11-24T13:04:26,0,1,0,11,0,0,true
2015-11-24T13:04:27,0,1,0,11,0,0,true
2015-11-24T13:04:27,0,1,0,11,0,0,true
2015-11-24T13:04:28,0,1,0,11,0,0,true
2015-11-24T13:04:29,0,1,0,11,0,0,true
2015-11-24T13:04:30,0,1,0,11,0,0,true
2015-11-24T13:04:31,0,1,0,11,0,0,true
2015-11-24T13:04:32,0,1,0,11,0,0,true
2015-11-24T13:04:32,0,1,0,11,0,0,true
2015-11-24T13:04:33,0,1,0,11,0,0,true
2015-11-24T13:04:34,0,1,0,11,0,0,true
2015-11-24T13:04:35,0,1,0,11,0,0,true
2015-11-24T13:04:36,0,1,0,11,0,0,true
2015-11-24T13:04:37,0,1,0,11,0,0,true
2015-11-24T13:04:37,0,1,0,11,0,0,true
2015-11-24T13:04:38,0,1,0,11,0,0,true
2015-11-24T13:04:39,0,1,0,11,0,0,true
2015-11-24T13:04:40,0,1,0,11,0,0,true
2015-11-24T13:04:41,0,1,0,11,0,0,true
2015-11-24T13:04:42,0,1,0,11,0,0,true
2015-11-24T13:04:42,0,1,0,11,0,0,true
2015-11-24T13:04:43,0,1,0,11,0,0,true
2015-11-24T13:04:44,0,1,0,11,0,0,true
2015-11-24T13:04:45,0,1,0,11,0,0,true
2015-11-24T13:04:46,0,1,0,11,0,0,true
2015-11-24T13:04:47,0,1,0,11,0,0,true
2015-11-24T13:04:47,0,1,0,11,0,0,true
2015-11-24T13:04:48,0,1,0,11,0,0,true
2015-11-24T13:04:49,0,1,0,11,0,0,true
2015-11-24T13:04:50,0,1,0,11,0,0,true
2015-11-24T13:04:51,0,1,0,11,0,0,true
2015-11-24T13:04:52,0,1,0,11,0,0,true
2015-11-24T13:04:52,0,1,0,11,0,0,true
2015-11-24T13:04:53,0,1,0,11,0,0,true
2015-11-24T13:04:54,0,1,0,11,0,0,true
2015-11-24T13:04:55,0,1,0,11,0,0,true
2015-11-24T13:04:56,0,1,0,11,0,0,true
2015-11-24T13:04:57,0,1,0,11,0,0,true
2015-11-24T13:04:57,0,1,0,11,0,0,true
2015-11-24T13:04:58,0,1,0,11,0,0,true
2015-11-24T13:04:59,0,1,0,11,0,0,true
2015-11-24T13:05:00,0,1,0,11,0,0,true
2015-11-24T13:05:01,0,1,0,11,0,0,true
2015-11-24T13:05:02,0,1,0,11,0,0,true
2015-11-24T13:05:02,0,1,0,11,0,0,true
2015-11-24T13:05:03,0,1,0,11,0,0,true
2015-11-24T13:05:04,0,1,0,11,0,0,true
2015-11-24T13:05:05,0,1,0,11,0,0,true
2015-11-24T13:05:06,0,1,0,11,0,0,true
2015-11-24T13:05:07,0,1,0,11,0,0,true
2015-11-24T13:05:07,0,1,0,11,0,0,true
2015-11-24T13:05:08,0,1,0,11,0,0,true
2015-11-24T13:05:09,0,1,0,11,0,0,true
2015-11-24T13:05:10,0,1,0,11,0,0,true
2015-11-24T13:05:11,0,1,0,11,0,0,true
2015-11-24T13:05:12,0,1,0,11,0,0,true
2015-11-24T13:05:12,0,1,0,11,0,0,true
2015-11-24T13:05:13,0,1,0,11,0,0,true
2015-11-24T13:05:14,0,1,0,11,0,0,true
2015-11-24T13:05:15,0,1,0,11,0,0,true
2015-11-24T13:05:16,0,1,0,11,0,0,true
2015-11-24T13:05:17,0,1,0,11,0,0,true
2015-11-24T13:05:17,0,1,0,11,0,0,true
2015-11-24T13:05:17,0,1,1,11,0,0,true
2015-11-24T13:05:17,0,0,1,11,0,0,true
2015-11-24T13:05:17,0,0,1,11,0,0,true
2015-11-24T13:05:17,0,0,1,11,0,0,true
2015-11-24T13:05:17,0,0,1,11,0,0,true
2015-11-24T13:05:22,0,0,1,11,0,0,true
2015-11-24T13:05:36,0,0,0,7,0,0,true
2015-11-24T13:05:41,0,0,0,7,0,0,true
2015-11-24T13:05:46,0,0,0,7,0,0,true
2015-11-24T13:05:51,0,0,0,7,0,0,true
2015-11-24T13:05:56,0,0,0,7,0,0,true
2015-11-24T13:06:01,0,0,0,7,0,0,true
2015-11-24T13:06:06,0,0,0,7,0,0,true
2015-11-24T13:06:11,0,0,0,7,0,0,true
2015-11-24T13:06:16,0,0,0,7,0,0,true
2015-11-24T13:06:17,0,0,0,7,0,0,true
2015-11-24T13:06:17,0,0,1,7,0,0,true
2015-11-24T13:06:17,0,0,1,7,0,0,true
2015-11-24T13:06:17,0,0,1,7,0,0,true
2015-11-24T13:06:17,0,0,1,7,0,0,true
2015-11-24T13:06:17,0,0,1,7,0,0,true
2015-11-24T13:06:21,0,0,1,7,0,0,true
2015-11-24T13:06:26,0,0,1,7,0,0,true
2015-11-24T13:06:31,0,0,0,8,0,0,true
2015-11-24T13:06:36,0,0,0,8,0,0,true
2015-11-24T13:06:41,0,0,0,8,0,0,true
2015-11-24T13:06:46,0,0,0,8,0,0,true
2015-11-24T13:06:51,0,0,0,8,0,0,true
2015-11-24T13:06:56,0,0,0,8,0,0,true
2015-11-24T13:07:01,0,0,0,8,0,0,true
2015-11-24T13:07:06,0,0,0,8,0,0,true
2015-11-24T13:07:11,0,0,0,8,0,0,true
2015-11-24T13:07:16,0,0,0,8,0,0,true
2015-11-24T13:07:17,0,0,0,8,0,0,true
2015-11-24T13:07:17,0,0,1,8,0,0,true
2015-11-24T13:07:17,0,0,1,8,0,0,true
2015-11-24T13:07:17,0,0,1,8,0,0,true
2015-11-24T13:07:17,0,0,1,8,0,0,true
2015-11-24T13:07:17,0,0,1,8,0,0,true
