@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute motionIndoorPerMinute numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T16:21:23,0,0,0,0,0,0,true
2015-11-24T16:21:23,0,0,0,0,0,0,true
2015-11-24T16:21:23,0,0,0,0,0,0,true
2015-11-24T16:21:23,0,0,0,0,0,0,true
2015-11-24T16:21:23,0,0,0,0,0,0,true
2015-11-24T16:21:24,0,0,0,0,0,0,true
2015-11-24T16:21:24,0,0,0,0,0,0,true
2015-11-24T16:21:24,0,1,0,0,0,0,true
2015-11-24T16:21:24,0,0,0,0,0,0,true
2015-11-24T16:21:24,0,0,0,0,0,0,true
2015-11-24T16:21:24,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,1,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:25,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,1,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:26,0,0,0,0,0,0,true
2015-11-24T16:21:27,0,0,0,0,0,0,true
2015-11-24T16:21:27,0,0,0,0,0,0,true
2015-11-24T16:21:27,0,0,0,0,0,0,true
2015-11-24T16:21:27,0,1,0,0,0,0,true
2015-11-24T16:21:27,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,1,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:28,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,0,0,0,0,0,true
2015-11-24T16:21:29,0,1,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,0,0,0,0,0,true
2015-11-24T16:21:30,0,1,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,0,0,0,0,0,true
2015-11-24T16:21:31,0,1,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,0,0,0,0,0,true
2015-11-24T16:21:32,0,1,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:33,0,1,0,0,0,0,true
2015-11-24T16:21:33,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
2015-11-24T16:21:34,0,0,0,0,0,0,true
