@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute knownPresenceDuration numeric
@attribute openEntryPoint {true,false}
@attribute motionIndoors {true,false}
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors {true,false}
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:42,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:43,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:44,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:45,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:46,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:47,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:48,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:49,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:50,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:51,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:52,0,0,false,false,0,false,0,true
2015-11-20T01:25:53,0,0,false,false,0,false,0,true
2015-11-20T01:25:53,0,0,false,false,0,false,0,true
2015-11-20T01:25:53,0,0,false,false,0,false,0,true
2015-11-20T01:25:53,0,0,false,false,0,false,0,true
2015-11-20T01:25:53,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:54,0,0,false,false,0,false,0,true
2015-11-20T01:25:55,0,0,false,false,0,false,0,true
2015-11-20T01:25:55,0,0,false,false,0,false,0,true
2015-11-20T01:25:55,0,0,false,false,0,false,0,true
2015-11-20T01:25:55,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:56,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:57,0,0,false,false,0,false,0,true
2015-11-20T01:25:58,0,0,false,false,0,false,0,true
2015-11-20T01:25:58,0,0,false,false,0,false,0,true
2015-11-20T01:25:58,0,0,false,false,0,false,0,true
2015-11-20T01:25:58,0,0,false,false,0,false,0,true
2015-11-20T01:25:58,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:25:59,0,0,false,false,0,false,0,true
2015-11-20T01:26:00,0,0,false,false,0,false,0,true
2015-11-20T01:26:00,0,0,false,false,0,false,0,true
2015-11-20T01:26:00,0,0,false,false,0,false,0,true
2015-11-20T01:26:00,0,0,false,false,0,false,0,true
2015-11-20T01:26:00,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:01,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:02,0,0,false,false,0,false,0,true
2015-11-20T01:26:03,0,0,false,false,0,false,0,true
2015-11-20T01:26:03,0,0,false,false,0,false,0,true
2015-11-20T01:26:03,0,0,false,false,0,false,0,true
2015-11-20T01:26:03,0,0,false,false,0,false,0,true
2015-11-20T01:26:03,0,0,false,false,0,false,0,true
