@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionIndoorPerMinute numeric
@attribute motionOutdoors numeric
@attribute outdoorPerMinute numeric
@attribute normal {true,false}

@data
2015-11-24T13:15:36,0,0,0,0,0,0,true
2015-11-24T13:15:41,0,0,0,0,0,0,true
2015-11-24T13:15:46,0,0,0,0,0,0,true
2015-11-24T13:15:51,0,0,0,0,0,0,true
2015-11-24T13:15:56,0,0,0,0,0,0,true
2015-11-24T13:16:01,0,0,0,0,0,0,true
2015-11-24T13:16:06,0,0,0,0,0,0,true
2015-11-24T13:16:11,0,0,0,0,0,0,true
2015-11-24T13:16:16,0,0,0,0,0,0,true
2015-11-24T13:16:21,0,0,0,0,0,0,true
2015-11-24T13:16:26,0,0,0,0,0,0,true
2015-11-24T13:16:31,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:33,0,0,0,0,0,0,true
2015-11-24T13:16:36,0,0,0,0,0,0,true
2015-11-24T13:16:41,0,0,0,0,0,0,true
2015-11-24T13:16:46,0,0,0,0,0,0,true
2015-11-24T13:16:51,0,0,0,0,0,0,true
2015-11-24T13:16:56,0,0,0,0,0,0,true
2015-11-24T13:17:01,0,0,0,0,0,0,true
2015-11-24T13:17:06,0,0,0,0,0,0,true
2015-11-24T13:17:11,0,0,0,0,0,0,true
2015-11-24T13:17:16,0,0,0,0,0,0,true
2015-11-24T13:17:21,0,0,0,0,0,0,true
2015-11-24T13:17:26,0,0,0,0,0,0,true
2015-11-24T13:17:31,0,0,0,0,0,0,true
2015-11-24T13:17:33,0,0,0,0,0,0,true
2015-11-24T13:17:33,0,0,1,0,0,0,true
2015-11-24T13:17:33,0,0,1,0,0,0,true
2015-11-24T13:17:33,0,0,1,0,0,0,true
2015-11-24T13:17:33,0,0,1,0,0,0,true
2015-11-24T13:17:33,0,0,1,0,0,0,true
2015-11-24T13:17:36,0,0,1,0,0,0,true
2015-11-24T13:17:41,0,0,0,7,0,0,true
2015-11-24T13:17:46,0,0,0,7,0,0,true
2015-11-24T13:17:51,0,0,0,7,0,0,true
2015-11-24T13:17:56,0,0,0,7,0,0,true
2015-11-24T13:18:01,0,0,0,7,0,0,true
2015-11-24T13:18:06,0,0,0,7,0,0,true
2015-11-24T13:18:11,0,0,0,7,0,0,true
2015-11-24T13:18:16,0,0,0,7,0,0,true
2015-11-24T13:18:21,0,0,0,7,0,0,true
2015-11-24T13:18:26,0,0,0,7,0,0,true
2015-11-24T13:18:31,0,0,0,7,0,0,true
2015-11-24T13:18:33,0,0,0,7,0,0,true
2015-11-24T13:18:33,0,0,1,7,0,0,true
2015-11-24T13:18:33,0,0,1,7,0,0,true
2015-11-24T13:18:33,0,0,1,7,0,0,true
2015-11-24T13:18:33,0,0,1,7,0,0,true
2015-11-24T13:18:33,0,0,1,7,0,0,true
2015-11-24T13:18:34,0,0,1,7,0,0,true
2015-11-24T13:18:34,1,1,1,7,0,0,true
2015-11-24T13:18:35,1,1,1,7,0,0,true
2015-11-24T13:18:35,1,1,1,7,0,0,true
2015-11-24T13:18:36,1,1,1,7,0,0,true
2015-11-24T13:18:36,1,1,0,11,0,0,true
2015-11-24T13:18:36,1,1,0,11,0,0,true
2015-11-24T13:18:37,1,1,0,11,0,0,true
2015-11-24T13:18:37,1,1,0,11,0,0,true
2015-11-24T13:18:38,1,1,0,11,0,0,true
2015-11-24T13:18:38,1,1,0,11,0,0,true
2015-11-24T13:18:39,1,1,0,11,0,0,true
2015-11-24T13:18:39,1,1,0,11,0,0,true
2015-11-24T13:18:40,1,1,0,11,0,0,true
2015-11-24T13:18:40,1,1,0,11,0,0,true
2015-11-24T13:18:41,1,1,0,11,0,0,true
2015-11-24T13:18:41,1,1,0,11,0,0,true
2015-11-24T13:18:41,1,1,0,11,0,0,true
2015-11-24T13:18:42,1,1,0,11,0,0,true
2015-11-24T13:18:42,1,1,0,11,0,0,true
2015-11-24T13:18:43,1,1,0,11,0,0,true
2015-11-24T13:18:43,1,1,0,11,0,0,true
2015-11-24T13:18:44,1,1,0,11,0,0,true
2015-11-24T13:18:44,1,1,0,11,0,0,true
2015-11-24T13:18:45,1,1,0,11,0,0,true
2015-11-24T13:18:45,1,1,0,11,0,0,true
2015-11-24T13:18:46,1,1,0,11,0,0,true
2015-11-24T13:18:46,1,1,0,11,0,0,true
2015-11-24T13:18:46,1,1,0,11,0,0,true
2015-11-24T13:18:47,1,1,0,11,0,0,true
2015-11-24T13:18:47,1,1,0,11,0,0,true
2015-11-24T13:18:48,1,1,0,11,0,0,true
2015-11-24T13:18:48,1,1,0,11,0,0,true
2015-11-24T13:18:49,1,1,0,11,0,0,true
2015-11-24T13:18:49,1,1,0,11,0,0,true
2015-11-24T13:18:50,1,1,0,11,0,0,true
2015-11-24T13:18:50,1,1,0,11,0,0,true
2015-11-24T13:18:51,1,1,0,11,0,0,true
2015-11-24T13:18:51,1,1,0,11,0,0,true
2015-11-24T13:18:51,1,1,0,11,0,0,true
2015-11-24T13:18:52,1,1,0,11,0,0,true
2015-11-24T13:18:52,1,1,0,11,0,0,true
2015-11-24T13:18:53,1,1,0,11,0,0,true
2015-11-24T13:18:53,1,1,0,11,0,0,true
2015-11-24T13:18:54,1,1,0,11,0,0,true
2015-11-24T13:18:54,1,1,0,11,0,0,true
2015-11-24T13:18:55,1,1,0,11,0,0,true
2015-11-24T13:18:55,1,1,0,11,0,0,true
2015-11-24T13:18:56,1,1,0,11,0,0,true
2015-11-24T13:18:56,1,1,0,11,0,0,true
2015-11-24T13:18:56,1,1,0,11,0,0,true
2015-11-24T13:18:57,1,1,0,11,0,0,true
2015-11-24T13:18:57,1,1,0,11,0,0,true
2015-11-24T13:18:58,1,1,0,11,0,0,true
2015-11-24T13:18:58,1,1,0,11,0,0,true
2015-11-24T13:18:59,1,1,0,11,0,0,true
2015-11-24T13:18:59,1,1,0,11,0,0,true
2015-11-24T13:19:00,1,1,0,11,0,0,true
2015-11-24T13:19:00,1,1,0,11,0,0,true
2015-11-24T13:19:01,1,1,0,11,0,0,true
2015-11-24T13:19:01,1,1,0,11,0,0,true
2015-11-24T13:19:01,1,1,0,11,0,0,true
2015-11-24T13:19:02,1,1,0,11,0,0,true
2015-11-24T13:19:02,1,1,0,11,0,0,true
2015-11-24T13:19:03,1,1,0,11,0,0,true
2015-11-24T13:19:03,1,1,0,11,0,0,true
2015-11-24T13:19:04,1,1,0,11,0,0,true
2015-11-24T13:19:04,1,1,0,11,0,0,true
2015-11-24T13:19:05,1,1,0,11,0,0,true
2015-11-24T13:19:05,1,1,0,11,0,0,true
2015-11-24T13:19:06,1,1,0,11,0,0,true
2015-11-24T13:19:06,1,1,0,11,0,0,true
2015-11-24T13:19:06,1,1,0,11,0,0,true
2015-11-24T13:19:07,1,1,0,11,0,0,true
2015-11-24T13:19:07,1,1,0,11,0,0,true
2015-11-24T13:19:08,1,1,0,11,0,0,true
2015-11-24T13:19:08,1,1,0,11,0,0,true
2015-11-24T13:19:09,1,1,0,11,0,0,true
2015-11-24T13:19:09,1,1,0,11,0,0,true
2015-11-24T13:19:10,1,1,0,11,0,0,true
2015-11-24T13:19:10,1,1,0,11,0,0,true
2015-11-24T13:19:11,1,1,0,11,0,0,true
2015-11-24T13:19:11,1,1,0,11,0,0,true
2015-11-24T13:19:11,1,1,0,11,0,0,true
2015-11-24T13:19:12,1,1,0,11,0,0,true
2015-11-24T13:19:12,1,1,0,11,0,0,true
2015-11-24T13:19:13,1,1,0,11,0,0,true
2015-11-24T13:19:13,1,1,0,11,0,0,true
2015-11-24T13:19:14,1,1,0,11,0,0,true
2015-11-24T13:19:14,1,1,0,11,0,0,true
