@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-26T11:07:43,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,0,0,0,true
2015-11-26T11:07:44,0,1,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,0,0,0,true
2015-11-26T11:07:45,0,1,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,0,0,0,true
2015-11-26T11:07:46,0,1,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,0,0,0,true
2015-11-26T11:07:47,0,1,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:48,0,1,0,0,true
2015-11-26T11:07:48,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,0,0,0,true
2015-11-26T11:07:49,0,1,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,0,0,0,true
2015-11-26T11:07:50,0,1,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,0,0,0,true
2015-11-26T11:07:51,0,1,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,0,0,0,true
2015-11-26T11:07:52,0,1,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:53,0,1,0,0,true
2015-11-26T11:07:53,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,0,0,0,true
2015-11-26T11:07:54,0,1,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,0,0,0,true
2015-11-26T11:07:55,0,1,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,0,0,0,true
2015-11-26T11:07:56,0,1,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,0,0,0,true
2015-11-26T11:07:57,0,1,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:58,0,1,0,0,true
2015-11-26T11:07:58,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,0,0,0,true
2015-11-26T11:07:59,0,1,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,0,0,0,true
2015-11-26T11:08:00,0,1,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,0,0,0,true
2015-11-26T11:08:01,0,1,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,0,0,0,true
2015-11-26T11:08:02,0,1,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:03,0,1,0,0,true
2015-11-26T11:08:03,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,0,0,0,true
2015-11-26T11:08:04,0,1,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,0,0,0,true
2015-11-26T11:08:05,0,1,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,0,0,0,true
2015-11-26T11:08:06,0,1,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,0,0,0,true
2015-11-26T11:08:07,0,1,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:08,0,1,0,0,true
2015-11-26T11:08:08,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,0,0,0,true
2015-11-26T11:08:09,0,1,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,0,0,0,true
2015-11-26T11:08:10,0,1,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,0,0,0,true
2015-11-26T11:08:11,0,1,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,0,0,0,true
2015-11-26T11:08:12,0,1,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:13,0,1,0,0,true
2015-11-26T11:08:13,0,0,0,0,true
2015-11-26T11:08:14,0,0,0,0,true
2015-11-26T11:08:14,0,0,1,0,true
2015-11-26T11:08:14,0,0,1,0,true
2015-11-26T11:08:14,0,0,1,0,true
2015-11-26T11:08:14,0,0,1,0,true
2015-11-26T11:08:14,0,0,1,0,true
2015-11-26T11:08:14,0,1,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,0,1,0,true
2015-11-26T11:08:15,0,1,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,0,1,0,true
2015-11-26T11:08:16,0,1,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,0,1,0,true
2015-11-26T11:08:17,0,1,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:18,0,1,1,0,true
2015-11-26T11:08:18,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,0,1,0,true
2015-11-26T11:08:19,0,1,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,0,1,0,true
2015-11-26T11:08:20,0,1,1,0,true
