@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,0,0,0,true
2015-11-25T23:57:34,0,1,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,0,0,0,true
2015-11-25T23:57:35,0,1,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,0,0,0,true
2015-11-25T23:57:36,0,1,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,0,0,0,true
2015-11-25T23:57:37,0,1,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,0,0,0,true
2015-11-25T23:57:38,0,1,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,0,0,0,true
2015-11-25T23:57:39,0,1,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,0,0,0,true
2015-11-25T23:57:40,0,1,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,0,0,0,true
2015-11-25T23:57:41,0,1,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,0,0,0,true
2015-11-25T23:57:42,0,1,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,0,0,0,true
2015-11-25T23:57:43,0,1,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,0,0,0,true
2015-11-25T23:57:44,0,1,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,0,0,0,true
2015-11-25T23:57:45,0,1,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,0,0,0,true
2015-11-25T23:57:46,0,1,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,0,0,0,true
2015-11-25T23:57:47,0,1,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
2015-11-25T23:57:48,0,0,0,0,true
