@relation rel

@attribute date date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute knownPresence numeric
@attribute openEntryPoint numeric
@attribute motionIndoors numeric
@attribute motionOutdoors numeric
@attribute normal {true,false}

@data
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,0,0,0,true
2015-11-25T13:23:58,0,1,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,0,0,0,true
2015-11-25T13:23:59,0,1,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,0,0,0,true
2015-11-25T13:24:00,0,1,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,0,0,0,true
2015-11-25T13:24:01,0,1,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,0,0,0,true
2015-11-25T13:24:02,0,1,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,0,0,0,true
2015-11-25T13:24:03,0,1,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,0,0,0,true
2015-11-25T13:24:04,0,1,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,0,0,0,true
2015-11-25T13:24:05,0,1,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,0,0,0,true
2015-11-25T13:24:06,0,1,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,0,0,0,true
2015-11-25T13:24:07,0,1,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,0,0,0,true
2015-11-25T13:24:08,0,1,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:09,0,0,0,0,true
2015-11-25T13:24:10,0,1,0,0,true
2015-11-25T13:24:10,0,0,0,0,true
2015-11-25T13:24:10,0,0,0,0,true
2015-11-25T13:24:10,0,0,0,0,true
2015-11-25T13:24:10,0,0,0,0,true
